Link to gab,Sentiment Score
https://gab.com/TerryF/posts/104638608989044582,-0.09508928571428572
https://gab.com/TerryF/posts/104638607479707655,-0.09508928571428572
https://gab.com/TerryF/posts/104638606668900260,-0.09508928571428572
https://gab.com/TerryF/posts/104638605998453080,-0.09508928571428572
https://gab.com/TerryF/posts/104638605195984343,-0.09508928571428572
https://gab.com/TerryF/posts/104638603458313184,-0.09508928571428572
https://gab.com/TerryF/posts/104531649523470418,0.0027777777777777796
https://gab.com/TerryF/posts/104531648690009676,0.0027777777777777796
https://gab.com/TerryF/posts/104531647696666290,0.0027777777777777796
https://gab.com/TerryF/posts/104531646797677584,0.0027777777777777796
https://gab.com/TerryF/posts/104531644956231010,0.0027777777777777796
https://gab.com/TerryF/posts/104531629601321178,0.0027777777777777796
https://gab.com/TerryF/posts/104492513366967858,0.26666666666666666
https://gab.com/TerryF/posts/104492510842549132,0.26666666666666666
https://gab.com/TerryF/posts/104492509062722976,0.26666666666666666
https://gab.com/TerryF/posts/104492507905928304,0.26666666666666666
https://gab.com/TerryF/posts/104492506176416724,0.26666666666666666
https://gab.com/TerryF/posts/104492499078683450,0.26666666666666666
https://gab.com/MattHayden/posts/104454413939472987,0.0
https://gab.com/MattHayden/posts/104454412176116370,0.0
https://gab.com/MattHayden/posts/104454407002998717,0.0
https://gab.com/MattHayden/posts/104421840352592520,0.0
https://gab.com/MattHayden/posts/104421837485814114,0.0
https://gab.com/TerryF/posts/104390103898221108,0.10416666666666666
https://gab.com/TerryF/posts/104390099134233536,0.10416666666666666
https://gab.com/TerryF/posts/104390095827970096,0.10416666666666666
https://gab.com/TerryF/posts/104390094652992606,0.10416666666666666
https://gab.com/Long_Dong_Ninja/posts/104299053407001866,-0.010523504273504274
https://gab.com/MattysModernLife/posts/104221041840725601,0.04333333333333333
https://gab.com/TerryF/posts/104191155207449560,0.029967948717948716
https://gab.com/TerryF/posts/104191152793674404,0.029967948717948716
https://gab.com/TerryF/posts/104191150897473100,0.029967948717948716
https://gab.com/TerryF/posts/104191146536616384,0.029967948717948716
https://gab.com/MattysModernLife/posts/104143488029933628,0.06818181818181818
https://gab.com/TerryF/posts/104125206815697201,0.05
https://gab.com/TerryF/posts/104125198383481671,0.05
https://gab.com/TerryF/posts/104125187943527656,-0.09895833333333334
https://gab.com/TerryF/posts/104125182548195913,-0.09895833333333334
https://gab.com/TerryF/posts/104118802851244647,0.09375
https://gab.com/TerryF/posts/104118800965715702,0.09375
https://gab.com/TerryF/posts/104118105157192427,-0.054071969696969695
https://gab.com/TerryF/posts/104118104202894179,-0.054071969696969695
https://gab.com/TerryF/posts/104112512389481049,0.028472222222222225
https://gab.com/TerryF/posts/104112509165428621,0.028472222222222225
https://gab.com/wakeup8/posts/104112367005674144,0.007894736842105262
https://gab.com/wakeup8/posts/104112295917012494,0.008333333333333331
https://gab.com/TerryF/posts/104106118244458933,0.12833333333333333
https://gab.com/TerryF/posts/104095161478192569,0.02
https://gab.com/TerryF/posts/104095160341849871,0.02
https://gab.com/TerryF/posts/104095158858819308,0.02
https://gab.com/TerryF/posts/104095083974437766,0.05305944055944056
https://gab.com/TerryF/posts/104095082028385243,0.05305944055944056
https://gab.com/TerryF/posts/104094929971919992,-0.01368371212121213
https://gab.com/TerryF/posts/104094928670389842,-0.01368371212121213
https://gab.com/TerryF/posts/104094755133019200,0.04591836734693877
https://gab.com/TerryF/posts/104094753838262239,0.04591836734693877
https://gab.com/TerryF/posts/104090880219065430,-0.0025462962962962987
https://gab.com/TerryF/posts/104090878931823624,-0.0025462962962962987
https://gab.com/TerryF/posts/104077770042418858,0.0006944444444444454
https://gab.com/TerryF/posts/104077768647302327,0.0006944444444444454
https://gab.com/KingBalance/posts/104059409951310731,0.0
https://gab.com/CaptainCahab/posts/104059038137159009,-0.08333333333333333
https://gab.com/CaptainCahab/posts/104054921038649307,0.005263157894736842
https://gab.com/Han_Solo/posts/104052148993422098,0.0
https://gab.com/TerryF/posts/104046753942985909,-0.016825396825396834
https://gab.com/TerryF/posts/104046753101843123,-0.016825396825396834
https://gab.com/FQGRL/posts/104039032031365392,-0.05714285714285715
https://gab.com/Blackfox/posts/104036843086092670,0.0
https://gab.com/EliseNijmegen/posts/104035886662025198,0.20833333333333334
https://gab.com/DemonsDie103/posts/104005045202907205,0.07738095238095238
https://gab.com/CaptainCahab/posts/103998938627331416,0.0
https://gab.com/Han_Solo/posts/103966857437862264,0.0
https://gab.com/Han_Solo/posts/103966794319873519,0.0
https://gab.com/Zimbi/posts/103964118613053968,0.0
https://gab.com/Zwitscher/posts/103964001642402603,0.0
https://gab.com/KingBalance/posts/103963973375685188,0.0
https://gab.com/rdzbr/posts/103949077619678694,0.0
https://gab.com/ChuniyaChandChaukhan/posts/103927553435613608,0.12987012987012986
https://gab.com/CaptainCahab/posts/103919726068181444,0.0
https://gab.com/Freecoins/posts/103917352978825918,-0.029166666666666667
https://gab.com/RQi/posts/103916148231438490,0.0
https://gab.com/CaptainCahab/posts/103913905871656714,0.175
https://gab.com/PGTips5NZ/posts/103912025688827502,0.0062500000000000056
https://gab.com/SlackWaterTrust/posts/103908614742385755,-0.0433673469387755
https://gab.com/SlackWaterTrust/posts/103908557593745656,-0.0433673469387755
https://gab.com/patrick4Liberty/posts/103907462955732374,0.19393939393939394
https://gab.com/MortemTyrannus/posts/103904291410538422,0.0
https://gab.com/MortemTyrannus/posts/103904264525203929,0.0
https://gab.com/7e55e/posts/103903950650055128,-0.03333333333333333
https://gab.com/OvationEddie/posts/103903884866973577,-0.03076923076923077
https://gab.com/PoliticalAvenger/posts/103902514179634314,0.04583333333333334
https://gab.com/BWLH/posts/103902209351485787,0.07196969696969696
https://gab.com/Unz_Review/posts/103902198949407953,0.07196969696969696
https://gab.com/TheRiteNews/posts/103902058882719148,0.0
https://gab.com/KrisWilliams/posts/103902017772546485,-0.0588888888888889
https://gab.com/TheRiteNews/posts/103901963959019636,0.0
https://gab.com/thewileylife/posts/103899577966066955,-0.3
https://gab.com/WarRoomShow/posts/103898933303842372,0.0
https://gab.com/CuckooNews/posts/103898875366761465,0.041666666666666664
https://gab.com/CuckooNews/posts/103898381530857664,0.030555555555555555
https://gab.com/ChocolateSpider/posts/103898035849790771,0.0
https://gab.com/davidinsearchof/posts/103897549350773545,0.1393939393939394
https://gab.com/little2daright/posts/103897194899349660,-0.08101851851851853
https://gab.com/VDARE/posts/103896321986050083,0.15606060606060607
https://gab.com/OdinsMovieBlog/posts/103895596848159346,0.09999999999999999
https://gab.com/rdzbr/posts/103886558034654188,-0.03636363636363637
https://gab.com/SickOfItAll/posts/103828567253391885,0.0
