Link to gab,Sentiment Score
https://gab.com/Elliot_Arrow/posts/105198622509467516,0.0
https://gab.com/TheWarOnYou/posts/105181211496061537,0.0
https://gab.com/TheWarOnYou/posts/105174680218258378,0.006249999999999999
https://gab.com/Kallou22/posts/105159174868522245,0.0
https://gab.com/Johndough/posts/105147704924151851,0.0
https://gab.com/TheWarOnYou/posts/105130662257162178,0.0
https://gab.com/TheWatchTowers/posts/105115401890595795,-0.024999999999999998
https://gab.com/michaelcole95/posts/105025888708893123,0.0875
https://gab.com/JWilderness/posts/105016258648194188,0.0625
https://gab.com/CllrBSilvester/posts/104930932155305893,0.0
https://gab.com/AlbertCurtis/posts/104712522820650562,0.0
https://gab.com/AlbertCurtis/posts/104712510154932049,0.01586174242424242
https://gab.com/TheWarOnYou/posts/104610093301382091,0.0
https://gab.com/mistressbriana1/posts/104393814012268562,0.07179487179487179
https://gab.com/Vinterpuss/posts/104176268879995618,0.06818181818181818
https://gab.com/TheWarOnYou/posts/104154351259248836,0.0
https://gab.com/TheWarOnYou/posts/104140008046479665,0.0
https://gab.com/TheWarOnYou/posts/104139906945019921,0.0
https://gab.com/TheWarOnYou/posts/104100127914973830,0.0
https://gab.com/TheWarOnYou/posts/104099205223007218,0.0
https://gab.com/illegalhixxy/posts/104093916933399878,0.0
https://gab.com/illegalhixxy/posts/104093840523572230,0.0
https://gab.com/JWilderness/posts/104072663462824731,0.0
https://gab.com/TheWarOnYou/posts/104065397289157073,0.0
https://gab.com/Happygolucky666/posts/104027983886458028,0.038461538461538464
https://gab.com/TheWarOnYou/posts/104009701303169290,-0.08333333333333333
https://gab.com/TheWarOnYou/posts/104009471946282772,0.0
https://gab.com/TheWarOnYou/posts/104009316940461570,0.0
https://gab.com/TheWarOnYou/posts/104007514792127219,0.0
https://gab.com/illegalhixxy/posts/104000022542807648,0.0375
https://gab.com/illegalhixxy/posts/103999958202005326,0.0
https://gab.com/TheWarOnYou/posts/103981783677676240,0.0
https://gab.com/illegalhixxy/posts/103935526111621262,0.013636363636363636
https://gab.com/illegalhixxy/posts/103930939248801804,-0.0125
https://gab.com/illegalhixxy/posts/103908904632005696,0.0
https://gab.com/blisssyu/posts/103881667079947796,0.041666666666666664
https://gab.com/Zakford/posts/103881138110651909,0.0
https://gab.com/epochtimes_bot/posts/103875494504435394,-0.0078125
https://gab.com/JaydaFransen/posts/103874954293382040,0.06388888888888888
https://gab.com/cllrjolenebunting/posts/103874950045624745,0.06388888888888888
https://gab.com/ruby_johnson95/posts/103849493996582638,0.13214285714285715
https://gab.com/Maverick_Observer/posts/103845247677203558,-0.0851851851851852
