Link to gab,Sentiment Score
https://gab.com/TheAtlantic_bot/posts/104879574575480420,0.12092490842490843
https://gab.com/BLMTerrorist/posts/104118446152326670,0.019761904761904762
https://gab.com/theunhivedmind/posts/103648654419094221,0.058333333333333334
https://gab.com/theunhivedmind/posts/103631869699511437,0.0
https://gab.com/allnights/posts/103589905242267250,0.0
https://gab.com/allnights/posts/103579307403732884,-0.05714285714285715
https://gab.com/PJeffreyBlack/posts/104834564337095477,0.016666666666666666
https://gab.com/People4people/posts/103729056067257665,0.06
https://gab.com/Cladust/posts/104483267336430026,0.08551020408163265
https://gab.com/Cladust/posts/104336759725764928,0.041666666666666664
https://gab.com/Cladust/posts/104290623090090428,-0.007251082251082261
https://gab.com/Cladust/posts/104264683195274537,0.0003787878787878743
https://gab.com/Cladust/posts/104263899295602202,-0.014146825396825389
https://gab.com/Cladust/posts/104252488590890319,0.1326984126984127
https://gab.com/Cladust/posts/104252477604575629,-0.021488278953556737
https://gab.com/Cladust/posts/104252442655211325,0.05833333333333333
https://gab.com/Cladust/posts/104187027826609432,0.0
https://gab.com/Cladust/posts/104156476165576847,-0.06229292929292929
https://gab.com/Cladust/posts/103948732995199832,-0.026145833333333337
https://gab.com/Cladust/posts/103931730895123421,0.0
https://gab.com/Cladust/posts/103929422237257598,0.08333333333333333
https://gab.com/Cladust/posts/103927751385221180,-0.008680555555555556
https://gab.com/Cladust/posts/103920722590148276,0.03468915343915344
https://gab.com/Cladust/posts/103915096051595146,-0.03504041531385281
https://gab.com/Cladust/posts/103897994732659766,0.13746212121212123
https://gab.com/ChuniyaChandChaukhan/posts/103628358568226397,-0.014545454545454545
https://gab.com/CaptainCahab/posts/103816911635120381,0.0
https://gab.com/livingonchi/posts/105159797457296440,0.0
https://gab.com/livingonchi/posts/105159613683287928,0.0027272727272727253
https://gab.com/livingonchi/posts/105019003853903979,0.0
https://gab.com/livingonchi/posts/104876697005725540,0.0
https://gab.com/livingonchi/posts/104847376733215562,0.0
https://gab.com/livingonchi/posts/104826194311609891,-0.02
https://gab.com/livingonchi/posts/104824523030117666,-0.05714285714285715
https://gab.com/livingonchi/posts/104805130209429898,-0.0125
https://gab.com/livingonchi/posts/104776576328484264,0.0
https://gab.com/livingonchi/posts/104773979860082113,0.0
https://gab.com/livingonchi/posts/104740237665728668,0.0
https://gab.com/livingonchi/posts/104740181322480375,0.0
https://gab.com/livingonchi/posts/104736434624874829,0.0
https://gab.com/livingonchi/posts/104718886966183249,0.0
https://gab.com/livingonchi/posts/104660576289114611,-0.03333333333333333
https://gab.com/livingonchi/posts/104650820909588955,-0.016666666666666666
https://gab.com/livingonchi/posts/104650765078221216,-0.018181818181818184
https://gab.com/livingonchi/posts/104649383721867759,-0.03
https://gab.com/livingonchi/posts/104640686483656292,0.0
https://gab.com/livingonchi/posts/104621709210650868,0.0
https://gab.com/livingonchi/posts/104592366019163945,0.0
https://gab.com/livingonchi/posts/104561962057518019,0.01948051948051948
https://gab.com/livingonchi/posts/104542324218204170,-0.016666666666666666
https://gab.com/livingonchi/posts/104501710759189917,0.0
https://gab.com/livingonchi/posts/104463798040062211,0.0
https://gab.com/livingonchi/posts/104378084704620485,0.0
https://gab.com/livingonchi/posts/104346229513732757,0.0
https://gab.com/livingonchi/posts/104338510746109233,0.0
https://gab.com/livingonchi/posts/104326822415613065,0.027777777777777776
https://gab.com/livingonchi/posts/104304316381125781,0.07142857142857142
https://gab.com/livingonchi/posts/104304100072498532,0.0
https://gab.com/livingonchi/posts/104299381840176245,0.0
https://gab.com/livingonchi/posts/104189991134135180,0.0
https://gab.com/livingonchi/posts/104140114313533850,0.0
https://gab.com/livingonchi/posts/104112501129353326,0.0
https://gab.com/livingonchi/posts/104105272736157077,-0.07777777777777777
https://gab.com/livingonchi/posts/104100869137186552,0.0
